temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.034,0.029,0.0
1,9.879999999999995,0.5900000000000318,0.035,0.039,0.012
2,20.04000000000002,1.1299999999999955,0.022,0.038,0.013
3,36.29000000000002,2.6100000000000136,0.03,0.037,0.016
4,55.0,3.830000000000041,0.028,0.029,0.022
5,74.23000000000002,6.670000000000016,0.028,0.025,0.025
6,94.96000000000001,5.890000000000043,0.03,0.03,0.026
7,115.66999999999999,8.170000000000016,0.023,0.023,0.026
8,139.72,9.560000000000002,0.027,0.022,0.03
9,162.56000000000003,10.230000000000018,0.027,0.028,0.029
10,182.98999999999998,11.090000000000032,0.029,0.025,0.026
11,197.94000000000003,12.140000000000043,0.046,0.027,0.018
