temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.024,0.0
1,-0.9499999999999886,7.399999999999977,0.047,0.023,0.01
2,-2.0299999999999727,17.360000000000014,0.032,0.024,0.02
3,-6.339999999999975,31.829999999999984,0.027,0.024,0.015
4,-6.439999999999998,41.26999999999998,0.026,0.024,0.019
5,-13.779999999999973,58.920000000000016,0.025,0.025,0.0
6,-15.990000000000009,78.86000000000001,0.04,0.024,0.0
7,-13.240000000000009,93.81,0.051,0.024,0.03
8,-15.629999999999995,106.30000000000001,0.045,0.023,0.025
9,-15.289999999999964,117.49000000000001,0.05,0.026,0.022
10,-13.899999999999977,126.64999999999998,0.048,0.027,0.018
