temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.066,0.028,0.0
1,10.620000000000005,-4.670000000000016,0.076,0.032,0.016
2,26.319999999999993,-9.090000000000032,0.081,0.036,0.02
3,51.26999999999998,-17.29000000000002,0.046,0.027,0.033
4,76.13999999999999,-18.189999999999998,0.032,0.03,0.028
5,94.45999999999998,-16.470000000000027,0.027,0.023,0.023
6,119.02999999999997,-17.720000000000027,0.027,0.02,0.031
7,144.27999999999997,-17.310000000000002,0.023,0.025,0.032
8,168.07,-17.439999999999998,0.026,0.023,0.03
9,190.81,-17.470000000000027,0.029,0.024,0.028
10,206.25,-17.439999999999998,0.023,0.026,0.019
11,216.09999999999997,-17.75,0.026,0.026,0.012
