temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.055,0.025,0.0
1,9.650000000000006,-11.620000000000005,0.076,0.029,0.026
2,24.480000000000018,-29.089999999999975,0.067,0.026,0.032
3,36.660000000000025,-40.55000000000001,0.051,0.025,0.02
4,49.46000000000001,-50.23000000000002,0.028,0.024,0.022
5,62.610000000000014,-55.620000000000005,0.026,0.023,0.02
6,76.5,-64.13,0.026,0.027,0.024
7,91.82999999999998,-70.51999999999998,0.026,0.026,0.023
8,104.46000000000004,-78.32,0.024,0.027,0.022
9,116.52000000000004,-85.25999999999999,0.026,0.029,0.02
10,130.72000000000003,-91.94,0.022,0.026,0.022
11,136.99,-94.56,0.029,0.03,0.009
