temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.033,0.03,0.0
1,11.72999999999999,0.8700000000000045,0.03,0.029,0.015
2,24.139999999999986,1.2899999999999636,0.028,0.027,0.016
3,37.48999999999998,3.2999999999999545,0.022,0.023,0.017
4,56.79999999999998,3.2899999999999636,0.027,0.025,0.024
5,72.15,5.289999999999964,0.03,0.026,0.02
6,91.42999999999998,5.269999999999982,0.028,0.028,0.024
7,106.68999999999997,6.919999999999959,0.024,0.022,0.019
8,125.97,6.319999999999993,0.022,0.023,0.024
9,140.24999999999997,6.529999999999973,0.033,0.026,0.018
10,157.66,5.189999999999998,0.05,0.024,0.026
11,170.48,-4.3799999999999955,0.067,0.025,0.019
12,181.92,-5.990000000000009,0.051,0.025,0.015
13,191.86999999999998,-5.3799999999999955,0.049,0.02,0.012
