temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.071,0.031,0.0
1,6.5,-7.269999999999982,0.076,0.033,0.017
2,14.329999999999984,-19.129999999999995,0.075,0.032,0.022
3,23.69999999999999,-30.079999999999984,0.066,0.032,0.022
4,36.0,-41.26999999999998,0.052,0.028,0.027
5,45.859999999999985,-55.23000000000002,0.061,0.031,0.03
6,57.879999999999995,-68.08999999999997,0.054,0.03,0.026
7,70.0,-78.79000000000002,0.037,0.031,0.021
8,82.47999999999999,-87.25,0.031,0.032,0.023
9,92.55999999999997,-94.56,0.034,0.034,0.019
10,105.08000000000001,-100.63999999999999,0.03,0.034,0.02
11,109.73999999999998,-104.87,0.029,0.029,0.01
12,115.47,-108.35000000000002,0.028,0.028,0.01
13,123.46000000000001,-113.12,0.035,0.035,0.014
