temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.023,0.0
1,-6.960000000000036,-4.46999999999997,0.044,0.02,0.013
2,-13.939999999999998,-11.649999999999977,0.045,0.02,0.017
3,-18.75,-19.930000000000007,0.049,0.026,0.018
4,-24.439999999999998,-28.529999999999973,0.045,0.027,0.018
5,-31.069999999999993,-35.27999999999997,0.04,0.023,0.011
6,-36.650000000000034,-40.039999999999964,0.029,0.025,0.011
7,-44.629999999999995,-47.289999999999964,0.027,0.025,0.018
8,-51.74000000000001,-52.329999999999984,0.026,0.022,0.013
9,-67.40000000000003,-63.80000000000001,0.023,0.021,0.0
10,-76.43,-71.44999999999999,0.021,0.021,0.019
11,-87.52000000000004,-77.01999999999998,0.025,0.019,0.018
12,-93.75,-83.87,0.022,0.023,0.016
13,-104.16000000000003,-90.84999999999997,0.021,0.021,0.019
14,-108.35000000000002,-95.38999999999999,0.027,0.028,0.0
