temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.051,0.02,0.0
1,-1.1499999999999773,-10.569999999999993,0.051,0.025,0.021
2,-1.6099999999999568,-21.069999999999993,0.054,0.028,0.021
3,-1.079999999999984,-32.700000000000045,0.051,0.023,0.023
4,-0.3599999999999568,-48.650000000000034,0.065,0.03,0.032
5,-0.6199999999999477,-62.64000000000004,0.052,0.031,0.02
6,-2.329999999999984,-72.92000000000002,0.021,0.02,0.016
7,0.2300000000000182,-83.84000000000003,0.041,0.026,0.029
8,0.7100000000000364,-92.43,0.057,0.028,0.028
9,0.6400000000000432,-109.12,0.065,0.025,0.033
10,0.3300000000000409,-124.67000000000002,0.075,0.021,0.031
11,-0.8799999999999955,-141.11,0.067,0.02,0.033
12,-0.42999999999995,-154.01000000000002,0.062,0.02,0.026
13,-1.1399999999999864,-163.87,0.069,0.023,0.02
