temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.031,0.0
1,-11.54000000000002,3.5299999999999727,0.054,0.028,0.016
2,-22.310000000000002,1.169999999999959,0.052,0.03,0.014
3,-38.52000000000004,-0.4200000000000159,0.046,0.03,0.021
4,-58.30000000000001,1.2699999999999818,0.044,0.027,0.025
5,-78.59000000000003,1.2999999999999545,0.046,0.027,0.025
6,-95.38999999999999,0.5299999999999727,0.04,0.025,0.021
7,-117.36000000000001,-0.21000000000003638,0.041,0.026,0.028
8,-140.0,-1.7300000000000182,0.046,0.031,0.028
9,-162.84,-5.830000000000041,0.043,0.031,0.032
10,-182.81,-1.3799999999999955,0.071,0.033,0.031
11,-190.61,-0.2599999999999909,0.086,0.044,0.01
