temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.047,0.02,0.0
1,7.950000000000003,-4.430000000000007,0.056,0.022,0.013
2,16.610000000000014,-6.159999999999968,0.046,0.021,0.011
3,25.53,-7.079999999999984,0.042,0.031,0.013
4,41.56999999999999,-7.1299999999999955,0.036,0.031,0.021
5,54.52000000000001,-6.0,0.023,0.041,0.016
6,71.91,-3.339999999999975,0.024,0.038,0.02
7,87.61000000000001,-0.5499999999999545,0.029,0.031,0.016
8,101.92000000000002,0.34000000000003183,0.036,0.023,0.018
9,115.94,1.330000000000041,0.023,0.023,0.018
10,132.62,3.080000000000041,0.024,0.022,0.021
11,146.07000000000002,4.020000000000039,0.025,0.025,0.017
12,168.97,8.490000000000009,0.021,0.019,0.0
13,198.01000000000002,9.060000000000002,0.024,0.023,0.0
14,211.16,10.550000000000011,0.022,0.021,0.017
15,221.42,10.770000000000039,0.031,0.022,0.013
