temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.03,0.027,0.0
1,5.5,6.759999999999991,0.022,0.021,0.015
2,10.449999999999989,12.909999999999968,0.026,0.026,0.014
3,16.47999999999996,19.060000000000002,0.026,0.023,0.014
4,23.089999999999975,28.55000000000001,0.026,0.023,0.021
5,33.85999999999996,37.73000000000002,0.024,0.022,0.023
6,45.23999999999995,47.31,0.025,0.027,0.024
7,56.289999999999964,57.389999999999986,0.027,0.028,0.03
8,67.22999999999996,70.36000000000001,0.048,0.024,0.039
9,82.26999999999998,86.63999999999999,0.065,0.026,0.038
10,92.50999999999999,102.98000000000002,0.049,0.025,0.035
11,103.82999999999998,114.61000000000001,0.051,0.026,0.027
