temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.084,0.026,0.0
1,-9.21999999999997,13.819999999999993,0.065,0.022,0.025
2,-18.25,26.45999999999998,0.04,0.021,0.017
3,-30.680000000000007,31.25,0.027,0.025,0.018
4,-57.22999999999996,43.95999999999998,0.026,0.026,0.042
5,-77.97999999999996,52.24000000000001,0.026,0.023,0.031
6,-99.82999999999998,61.589999999999975,0.022,0.022,0.036
7,-120.43999999999997,71.46999999999997,0.038,0.024,0.039
8,-134.11999999999998,82.84999999999997,0.048,0.025,0.029
9,-143.82,90.94,0.048,0.023,0.021
10,-150.63,93.92000000000002,0.07,0.036,0.01
