temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.042,0.019,0.0
1,5.939999999999998,-7.2099999999999795,0.053,0.027,0.016
2,20.439999999999998,-16.850000000000023,0.048,0.022,0.026
3,54.410000000000025,-39.920000000000016,0.054,0.031,0.066
4,80.5,-63.64999999999998,0.055,0.03,0.057
5,109.18,-90.63999999999999,0.064,0.028,0.064
6,136.09000000000003,-115.62,0.068,0.027,0.06
7,162.58000000000004,-135.43,0.063,0.028,0.052
8,180.63000000000005,-155.8,0.055,0.025,0.046
9,195.87000000000006,-172.67000000000002,0.059,0.031,0.037
10,205.38000000000005,-181.2,0.056,0.028,0.021
11,210.07999999999998,-188.14,0.062,0.026,0.015
12,214.45999999999998,-193.31,0.065,0.029,0.012
