temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.018,0.0
1,-8.019999999999982,0.6499999999999773,0.047,0.021,0.01
2,-25.66999999999996,2.3799999999999955,0.047,0.018,0.022
3,-44.19,1.6800000000000068,0.053,0.027,0.023
4,-71.25,1.9599999999999795,0.039,0.018,0.034
5,-94.16999999999996,3.3700000000000045,0.051,0.017,0.036
6,-123.72999999999996,22.120000000000005,0.063,0.021,0.043
7,-147.16999999999996,30.829999999999984,0.048,0.027,0.031
8,-174.42999999999995,31.310000000000002,0.033,0.031,0.034
9,-200.06,28.939999999999998,0.025,0.023,0.032
10,-218.81,30.21999999999997,0.028,0.022,0.024
11,-240.89,30.539999999999964,0.022,0.024,0.028
12,-249.48999999999998,30.310000000000002,0.028,0.028,0.011
13,-256.53999999999996,29.379999999999995,0.027,0.026,0.009
