temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.044,0.025,0.0
1,0.4700000000000273,-10.430000000000007,0.061,0.029,0.021
2,-0.8199999999999932,-26.159999999999968,0.059,0.034,0.032
3,0.7600000000000477,-43.19999999999999,0.069,0.038,0.034
4,1.7100000000000364,-67.96999999999997,0.063,0.028,0.049
5,1.830000000000041,-92.13999999999999,0.063,0.029,0.047
6,2.4500000000000455,-117.66999999999996,0.057,0.032,0.051
7,4.189999999999998,-142.62,0.059,0.033,0.05
8,4.189999999999998,-159.95,0.064,0.029,0.035
9,7.5,-176.45999999999998,0.063,0.034,0.033
10,7.480000000000018,-183.80999999999997,0.07,0.035,0.015
