temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.087,0.027,0.0
1,4.909999999999997,-8.609999999999957,0.084,0.035,0.018
2,25.00999999999999,-27.0,0.087,0.035,0.045
3,57.19999999999999,-52.629999999999995,0.075,0.035,0.049
4,110.4,-76.85999999999996,0.037,0.037,0.071
5,143.90999999999997,-87.21999999999997,0.036,0.034,0.047
6,175.14,-98.54999999999995,0.036,0.036,0.045
7,199.75,-109.02999999999997,0.05,0.035,0.05
8,216.74,-116.60999999999996,0.079,0.038,0.042
9,229.75,-137.71999999999997,0.094,0.028,0.045
