temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.063,0.031,0.0
1,0.5799999999999841,-8.319999999999993,0.073,0.036,0.017
2,0.7799999999999727,-20.710000000000036,0.076,0.036,0.025
3,1.1999999999999886,-36.78000000000003,0.071,0.038,0.032
4,3.3799999999999955,-64.38,0.09,0.042,0.055
5,1.849999999999966,-90.87,0.085,0.035,0.053
6,0.7099999999999795,-122.12,0.068,0.038,0.061
7,1.079999999999984,-150.73000000000002,0.076,0.034,0.057
8,1.6199999999999477,-174.89000000000004,0.068,0.038,0.048
9,1.169999999999959,-191.05,0.069,0.038,0.032
