temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.062,0.023,0.0
1,-19.17999999999995,5.920000000000016,0.039,0.024,0.025
2,-41.329999999999984,4.430000000000007,0.029,0.029,0.028
3,-145.21999999999997,0.8000000000000114,0.027,0.028,0.0
4,-171.29999999999998,-2.099999999999966,0.034,0.03,0.041
5,-200.84999999999997,-6.149999999999977,0.026,0.043,0.041
6,-225.45999999999998,-8.509999999999991,0.046,0.031,0.026
7,-246.11999999999998,-1.2299999999999613,0.061,0.029,0.03
8,-259.57,2.580000000000041,0.059,0.028,0.018
9,-269.85999999999996,4.740000000000009,0.067,0.025,0.014
