temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.045,0.02,0.0
1,2.0200000000000387,17.560000000000002,0.053,0.026,0.035
2,0.0,38.68000000000001,0.07,0.031,0.042
3,-0.009999999999990905,63.859999999999985,0.067,0.029,0.05
4,2.3799999999999955,106.63,0.062,0.034,0.086
5,1.830000000000041,145.52999999999997,0.069,0.036,0.08
6,3.7700000000000387,169.17000000000002,0.077,0.036,0.047
7,1.660000000000025,193.87,0.075,0.043,0.049
8,1.2700000000000387,212.17000000000002,0.075,0.042,0.037
9,3.640000000000043,228.74,0.07,0.04,0.033
10,2.420000000000016,237.65999999999997,0.08,0.043,0.018
