temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.024,0.0
1,-10.159999999999968,9.29000000000002,0.065,0.032,0.022
2,-25.659999999999968,28.29000000000002,0.056,0.031,0.043
3,-40.90999999999997,47.07000000000002,0.064,0.031,0.043
4,-70.17999999999995,78.5,0.069,0.039,0.074
5,-88.53999999999996,102.96000000000004,0.082,0.032,0.054
6,-105.47999999999996,122.84000000000003,0.073,0.034,0.045
7,-118.34999999999997,137.48000000000002,0.074,0.035,0.034
8,-128.44999999999993,148.8,0.073,0.035,0.026
9,-131.92999999999995,155.69,0.082,0.044,0.015
