temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.048,0.016,0.0
1,4.269999999999982,10.23999999999998,0.067,0.022,0.021
2,2.920000000000016,25.99000000000001,0.079,0.023,0.032
3,1.7200000000000273,46.25,0.072,0.024,0.041
4,4.180000000000007,70.26999999999998,0.064,0.025,0.03
5,2.2799999999999727,85.58999999999997,0.037,0.029,0.046
6,2.8799999999999955,102.26999999999998,0.055,0.031,0.041
7,3.75,124.88999999999999,0.062,0.029,0.045
8,3.7900000000000205,146.74,0.065,0.035,0.044
9,5.230000000000018,171.38,0.068,0.035,0.049
10,4.7099999999999795,183.57999999999998,0.06,0.034,0.024
