temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.062,0.018,0.0
1,-11.339999999999918,11.060000000000002,0.062,0.032,0.022
2,-100.79999999999995,-167.65,0.065,0.016,0.0
3,-21.829999999999927,24.430000000000007,0.073,0.026,0.029
4,-52.319999999999936,43.82000000000002,0.044,0.027,0.054
5,-79.40999999999997,63.79999999999998,0.056,0.031,0.057
6,-110.43999999999994,90.16,0.069,0.034,0.07
7,-145.89999999999998,114.71000000000001,0.078,0.04,0.067
8,-192.00999999999993,149.30999999999997,0.07,0.037,0.091
9,-213.57999999999993,165.1,0.076,0.039,0.042
10,-228.44999999999993,173.24999999999997,0.086,0.042,0.025
11,-236.16999999999996,179.39000000000001,0.082,0.039,0.016
