temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.023,0.02,0.0
1,7.740000000000009,1.1200000000000045,0.025,0.027,0.01
2,24.599999999999994,2.8600000000000136,0.029,0.027,0.021
3,41.860000000000014,4.3700000000000045,0.022,0.022,0.022
4,157.03,10.769999999999982,0.044,0.026,0.0
5,192.54,-5.829999999999984,0.059,0.023,0.049
6,231.85,-4.470000000000027,0.058,0.028,0.049
7,271.52,-7.990000000000009,0.067,0.025,0.05
8,299.15999999999997,-8.730000000000018,0.064,0.031,0.035
9,320.08000000000004,-9.009999999999991,0.052,0.025,0.026
10,337.72,-10.980000000000018,0.07,0.036,0.021
11,345.21000000000004,-11.060000000000002,0.062,0.032,0.009
