temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.041,0.02,0.0
1,-11.689999999999998,5.089999999999975,0.052,0.02,0.02
2,-27.620000000000005,14.139999999999986,0.057,0.027,0.022
3,-64.42000000000002,15.329999999999984,0.033,0.031,0.046
4,-94.54000000000002,16.029999999999973,0.031,0.032,0.038
5,-126.40999999999997,17.649999999999977,0.044,0.029,0.04
6,-157.27999999999997,18.46999999999997,0.04,0.028,0.039
7,-182.71,17.189999999999998,0.042,0.038,0.032
8,-200.39,17.96999999999997,0.036,0.036,0.022
9,-210.43,19.25,0.046,0.032,0.014
10,-218.62,19.899999999999977,0.057,0.039,0.013
