temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.062,0.02,0.0
1,0.4900000000000091,29.449999999999996,0.057,0.023,0.057
2,-31.879999999999995,131.98000000000002,0.037,0.017,0.0
3,-29.19999999999999,144.64000000000001,0.037,0.019,0.026
4,-31.560000000000002,179.46,0.052,0.026,0.07
5,-30.519999999999982,201.62,0.057,0.023,0.044
6,-30.30000000000001,231.68,0.048,0.023,0.06
7,-32.21999999999997,256.67,0.063,0.028,0.05
8,-30.620000000000005,282.92,0.062,0.033,0.053
9,-31.529999999999973,307.58,0.059,0.031,0.05
10,-30.569999999999993,325.24,0.06,0.031,0.035
11,-29.819999999999993,338.26,0.059,0.029,0.026
12,-29.810000000000002,349.59000000000003,0.065,0.03,0.023
