temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.04,0.02,0.0
1,-35.120000000000005,-2.2799999999999727,0.048,0.019,0.0
2,-48.579999999999984,5.0,0.067,0.018,0.023
3,-60.20999999999998,12.050000000000011,0.046,0.022,0.016
4,-75.38,14.910000000000025,0.027,0.024,0.019
5,-95.0,13.009999999999991,0.028,0.025,0.025
6,-148.39999999999998,13.259999999999991,0.023,0.024,0.0
7,-162.48000000000002,12.740000000000009,0.026,0.021,0.018
8,-183.22,14.579999999999984,0.029,0.029,0.026
9,-202.91,11.920000000000016,0.034,0.022,0.025
10,-226.43,13.089999999999975,0.034,0.03,0.036
11,-234.85,12.310000000000002,0.027,0.033,0.014
12,-244.56,12.279999999999973,0.029,0.032,0.013
