temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.022,0.0
1,-13.730000000000018,9.240000000000009,0.06,0.029,0.026
2,-34.75,22.389999999999986,0.054,0.029,0.037
3,-65.06000000000006,38.81,0.07,0.033,0.05
4,-98.36000000000001,59.31,0.072,0.032,0.059
5,-132.67000000000002,76.11000000000001,0.061,0.034,0.055
6,-164.78000000000003,91.89999999999998,0.07,0.037,0.048
7,-190.76000000000005,101.11000000000001,0.081,0.033,0.037
8,-210.88000000000005,110.32,0.07,0.034,0.031
9,-224.17000000000002,116.20999999999998,0.068,0.034,0.02
10,-227.47000000000003,124.0,0.058,0.03,0.016
