temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.022,0.0
1,-14.600000000000023,-18.339999999999975,0.058,0.032,0.041
2,-25.91999999999996,-31.139999999999986,0.049,0.033,0.029
3,-39.02999999999997,-48.96999999999997,0.048,0.031,0.038
4,-59.960000000000036,-70.27999999999997,0.064,0.035,0.045
5,-77.39999999999998,-90.04999999999995,0.061,0.031,0.045
6,-96.25999999999999,-112.47999999999996,0.059,0.028,0.051
7,-118.90999999999997,-132.96999999999997,0.054,0.028,0.05
8,-133.24,-152.46999999999997,0.064,0.029,0.043
9,-146.86,-165.84999999999997,0.055,0.03,0.032
10,-154.3,-175.46999999999997,0.06,0.032,0.021
