temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.09,0.025,0.0
1,-13.160000000000025,24.750000000000007,0.087,0.024,0.051
2,-33.900000000000034,132.27,0.035,0.016,0.185
3,-31.930000000000007,171.92000000000002,0.047,0.023,0.0
4,-31.27000000000004,194.36,0.046,0.021,0.045
5,-31.78000000000003,223.87000000000003,0.058,0.027,0.059
6,-34.660000000000025,254.50000000000003,0.05,0.027,0.061
7,-31.360000000000014,281.28,0.059,0.032,0.055
8,-33.650000000000034,312.34,0.055,0.03,0.063
9,-33.53000000000003,334.40999999999997,0.063,0.036,0.044
10,-34.79000000000002,353.59999999999997,0.066,0.032,0.038
11,-33.650000000000034,367.41999999999996,0.065,0.037,0.028
12,-34.04000000000002,375.2,0.068,0.033,0.016
