temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.026,0.024,0.0
1,9.949999999999989,1.4800000000000182,0.024,0.021,0.013
2,25.159999999999997,4.170000000000016,0.029,0.028,0.02
3,85.17000000000002,9.800000000000011,0.03,0.027,0.0
4,119.63,13.330000000000041,0.026,0.023,0.044
5,150.95,14.550000000000011,0.046,0.026,0.047
6,185.17000000000002,-0.06999999999999318,0.062,0.023,0.048
7,221.55,-2.109999999999957,0.075,0.028,0.046
8,251.11,-2.569999999999993,0.062,0.027,0.037
9,284.3,-0.20999999999997954,0.058,0.034,0.042
10,309.11,-1.349999999999966,0.065,0.032,0.031
11,333.17999999999995,-0.7599999999999909,0.064,0.029,0.029
12,351.77,-3.6399999999999864,0.061,0.028,0.024
13,366.47,-2.919999999999959,0.06,0.028,0.018
