temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.068,0.022,0.0
1,16.560000000000002,-14.089999999999975,0.065,0.023,0.035
2,30.24000000000001,-27.779999999999973,0.065,0.028,0.03
3,52.55000000000001,-42.639999999999986,0.024,0.024,0.029
4,105.35,-56.389999999999986,0.033,0.031,0.072
5,135.23,-65.47999999999996,0.03,0.028,0.042
6,166.20000000000002,-73.73999999999995,0.028,0.024,0.044
7,187.85,-81.0,0.046,0.026,0.05
8,207.88000000000002,-105.25,0.087,0.028,0.06
9,219.33,-120.12999999999997,0.078,0.022,0.033
10,228.35,-131.86999999999998,0.08,0.024,0.026
