temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.028,0.032,0.0
1,-17.49000000000001,6.329999999999984,0.032,0.047,0.026
2,-30.25,14.269999999999982,0.029,0.041,0.023
3,-51.78999999999999,22.319999999999993,0.028,0.041,0.032
4,-67.55000000000001,32.15999999999997,0.04,0.03,0.04
5,-81.94,51.64999999999998,0.054,0.025,0.044
6,-91.0,69.86000000000001,0.062,0.026,0.038
7,-100.04,84.32999999999998,0.072,0.027,0.037
8,-112.25,101.65999999999997,0.073,0.033,0.04
9,-120.21000000000001,112.72999999999996,0.082,0.034,0.024
10,-125.42,121.16999999999996,0.086,0.04,0.018
