temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.023,0.037,0.0
1,14.810000000000002,6.5800000000000125,0.028,0.033,0.021
2,35.079999999999984,18.580000000000013,0.028,0.029,0.031
3,48.900000000000006,32.09,0.031,0.031,0.032
4,74.69999999999999,50.32000000000002,0.029,0.031,0.049
5,95.27999999999997,65.14000000000001,0.025,0.021,0.039
6,120.25,80.56000000000003,0.033,0.032,0.044
7,142.46999999999997,93.72,0.031,0.025,0.044
8,157.58999999999997,107.41999999999999,0.046,0.026,0.046
9,169.81,118.35,0.062,0.026,0.027
10,176.26,122.63000000000002,0.067,0.032,0.012
