temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.041,0.033,0.0
1,8.0,5.3799999999999955,0.03,0.024,0.015
2,11.819999999999993,10.300000000000011,0.038,0.034,0.011
3,22.49000000000001,16.389999999999986,0.034,0.036,0.018
4,32.360000000000014,24.660000000000025,0.048,0.029,0.022
5,42.25999999999999,34.80000000000001,0.053,0.033,0.035
6,56.25,53.68000000000001,0.071,0.034,0.042
7,71.93,72.73000000000002,0.07,0.039,0.043
8,87.01999999999998,91.61000000000001,0.068,0.036,0.042
9,102.67000000000002,110.42000000000002,0.069,0.036,0.042
10,118.98000000000002,123.80000000000001,0.085,0.041,0.034
11,127.36000000000001,132.82,0.087,0.044,0.021
