temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.026,0.022,0.0
1,42.59000000000003,0.34000000000003183,0.026,0.022,0.0
2,73.80000000000001,2.3100000000000023,0.031,0.025,0.039
3,131.14,5.03000000000003,0.027,0.028,0.071
4,171.44,3.3500000000000227,0.054,0.027,0.052
5,201.74,0.57000000000005,0.069,0.031,0.039
6,233.24,-1.3799999999999955,0.078,0.034,0.04
7,253.23000000000002,-0.44999999999998863,0.061,0.03,0.025
8,274.26,-1.5199999999999818,0.061,0.03,0.026
9,288.17,-0.75,0.07,0.035,0.017
10,296.21999999999997,-1.25,0.074,0.036,0.01
11,304.90000000000003,2.6899999999999977,0.075,0.033,0.013
