temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.074,0.024,0.0
1,-13.680000000000007,8.400000000000034,0.039,0.02,0.019
2,-36.74000000000001,6.910000000000025,0.027,0.028,0.029
3,-59.839999999999975,4.5400000000000205,0.032,0.03,0.029
4,-142.67999999999998,4.670000000000016,0.031,0.033,0.0
5,-170.73999999999998,3.509999999999991,0.04,0.037,0.047
6,-200.21999999999997,-0.37999999999999545,0.03,0.035,0.038
7,-224.60999999999999,-1.9699999999999704,0.048,0.033,0.027
8,-237.39999999999998,4.350000000000023,0.061,0.03,0.02
9,-247.20999999999998,8.360000000000014,0.065,0.03,0.015
