temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.035,0.018,0.0
1,-15.340000000000032,-3.890000000000043,0.04,0.019,0.021
2,-33.98000000000002,-4.170000000000016,0.04,0.02,0.023
3,-57.48000000000002,-2.6899999999999977,0.057,0.028,0.03
4,-82.17000000000002,1.329999999999984,0.061,0.029,0.032
5,-116.32,7.329999999999984,0.079,0.024,0.047
6,-140.39000000000004,19.659999999999968,0.045,0.024,0.033
7,-170.05,19.060000000000002,0.027,0.028,0.037
8,-199.46000000000004,18.899999999999977,0.022,0.022,0.037
9,-223.5,17.810000000000002,0.028,0.022,0.03
10,-244.62,16.599999999999966,0.023,0.023,0.027
11,-259.43,15.339999999999975,0.027,0.024,0.019
12,-269.44000000000005,16.069999999999993,0.031,0.029,0.013
