temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.026,0.028,0.0
1,-9.680000000000007,-1.7899999999999636,0.031,0.036,0.013
2,-17.829999999999984,-3.2799999999999727,0.031,0.03,0.011
3,-43.06,-4.389999999999986,0.033,0.03,0.032
4,-62.95999999999998,-4.829999999999984,0.032,0.034,0.025
5,-87.97999999999996,-5.089999999999975,0.031,0.032,0.031
6,-114.25999999999999,-5.339999999999975,0.03,0.029,0.033
7,-139.57999999999998,-5.319999999999993,0.034,0.031,0.037
8,-167.49999999999997,-7.019999999999982,0.032,0.039,0.038
9,-188.98999999999998,-8.259999999999991,0.05,0.039,0.023
10,-198.51999999999998,-5.659999999999968,0.055,0.031,0.013
