temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.053,0.016,0.0
1,7.740000000000009,-4.620000000000001,0.097,0.036,0.0
2,10.259999999999991,13.41,0.105,0.033,0.035
3,-11.430000000000007,123.49000000000001,0.048,0.023,0.0
4,2.6499999999999773,25.66,0.081,0.029,0.025
5,-12.95999999999998,136.06,0.063,0.027,0.021
6,-11.329999999999984,158.34,0.051,0.023,0.045
7,-9.03000000000003,179.16,0.057,0.03,0.043
8,-7.430000000000007,209.84,0.072,0.039,0.061
9,-6.089999999999975,240.02,0.071,0.037,0.06
10,-7.0,270.09999999999997,0.062,0.033,0.06
11,-8.410000000000025,297.63,0.075,0.034,0.056
12,-6.769999999999982,322.83,0.07,0.034,0.051
13,-5.939999999999998,343.63,0.086,0.032,0.042
14,-5.230000000000018,362.07,0.076,0.039,0.037
15,-5.160000000000025,374.66999999999996,0.071,0.035,0.025
