temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.034,0.02,0.0
1,15.379999999999995,-1.240000000000009,0.032,0.024,0.019
2,37.26999999999998,-2.3000000000000114,0.028,0.023,0.027
3,63.81999999999999,-3.419999999999959,0.021,0.021,0.033
4,118.57,-2.359999999999957,0.028,0.024,0.068
5,197.45999999999998,-5.409999999999968,0.051,0.029,0.0
6,234.90999999999997,-8.560000000000002,0.062,0.029,0.047
7,272.6,-11.669999999999959,0.038,0.022,0.048
8,294.25,-14.379999999999995,0.062,0.031,0.028
9,312.09000000000003,-13.849999999999966,0.067,0.031,0.022
