temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.028,0.0
1,-9.660000000000025,0.8299999999999841,0.047,0.022,0.0
2,-16.590000000000032,3.230000000000018,0.043,0.018,0.01
3,-31.920000000000016,6.850000000000023,0.053,0.02,0.022
4,-59.26000000000005,11.649999999999977,0.021,0.021,0.0
5,-79.95000000000005,13.769999999999982,0.026,0.024,0.026
6,-141.55,10.769999999999982,0.026,0.023,0.0
7,-160.09000000000003,9.25,0.027,0.025,0.023
8,-210.65000000000003,4.509999999999991,0.025,0.02,0.0
9,-221.40000000000003,6.03000000000003,0.026,0.024,0.016
10,-234.15000000000003,4.189999999999998,0.024,0.028,0.019
