temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.048,0.027,0.0
1,20.150000000000034,-16.139999999999986,0.06,0.029,0.04
2,46.10000000000002,-40.68000000000001,0.057,0.025,0.059
3,77.40000000000003,-67.82999999999998,0.068,0.02,0.067
4,106.99000000000001,-100.17000000000002,0.068,0.027,0.082
5,152.17000000000002,-154.33999999999997,0.057,0.023,0.118
6,188.60000000000002,-191.87,0.063,0.034,0.083
7,201.16000000000003,-208.53,0.05,0.024,0.036
8,210.46000000000004,-222.58,0.066,0.032,0.03
9,216.13,-229.58,0.06,0.03,0.016
