temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.034,0.02,0.0
1,-12.32000000000005,-8.900000000000034,0.061,0.03,0.024
2,-26.920000000000016,-26.150000000000034,0.063,0.027,0.039
3,-44.900000000000034,-42.73000000000002,0.056,0.027,0.041
4,-69.52000000000004,-64.63,0.053,0.028,0.053
5,-88.96000000000004,-85.64000000000004,0.039,0.028,0.033
6,-113.14000000000004,-98.28000000000003,0.028,0.023,0.039
7,-136.61,-110.65000000000003,0.03,0.025,0.038
8,-152.76000000000005,-120.77000000000004,0.028,0.025,0.029
9,-164.61,-127.17000000000002,0.027,0.022,0.02
