temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.054,0.026,0.0
1,1.1899999999999977,-10.20999999999998,0.072,0.036,0.02
2,0.910000000000025,-19.50999999999999,0.064,0.035,0.019
3,-0.01999999999998181,-33.75999999999999,0.069,0.033,0.029
4,-0.37999999999999545,-64.0,0.082,0.041,0.06
5,-1.5400000000000205,-87.63999999999999,0.077,0.039,0.047
6,-4.259999999999991,-116.66000000000003,0.074,0.04,0.057
7,-6.439999999999998,-145.20999999999998,0.083,0.035,0.057
8,-4.6200000000000045,-178.45,0.073,0.038,0.065
9,-6.7900000000000205,-201.76,0.069,0.039,0.046
10,-6.980000000000018,-217.09,0.066,0.033,0.031
