temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.044,0.024,0.0
1,-14.550000000000011,2.8799999999999955,0.056,0.025,0.019
2,-36.920000000000016,3.8799999999999955,0.064,0.024,0.028
3,-71.17000000000002,6.220000000000027,0.066,0.027,0.043
4,-135.5,7.980000000000018,0.057,0.031,0.08
5,-179.14000000000004,4.699999999999989,0.047,0.037,0.055
6,-216.77,7.710000000000036,0.044,0.027,0.048
7,-255.67000000000002,6.28000000000003,0.058,0.034,0.06
8,-285.75,14.840000000000032,0.088,0.037,0.046
9,-301.87,22.110000000000014,0.087,0.04,0.025
