temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.027,0.024,0.0
1,15.879999999999995,8.120000000000005,0.032,0.031,0.026
2,37.73000000000002,23.0,0.034,0.033,0.04
3,54.49000000000001,33.94999999999999,0.033,0.035,0.03
4,76.83999999999997,48.56,0.055,0.033,0.056
5,100.42000000000002,75.04999999999995,0.068,0.033,0.061
6,120.77999999999997,95.00999999999999,0.064,0.037,0.047
7,136.21999999999997,110.58999999999997,0.072,0.033,0.037
8,145.96999999999997,121.51999999999998,0.079,0.04,0.025
9,153.65999999999997,127.48999999999995,0.073,0.042,0.015
