temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.06,0.021,0.0
1,10.219999999999999,-7.0400000000000205,0.084,0.034,0.019
2,32.21000000000001,-28.910000000000025,0.085,0.036,0.052
3,50.31,-51.170000000000016,0.072,0.038,0.038
4,71.53,-65.26999999999998,0.044,0.036,0.028
5,93.28,-74.19,0.035,0.032,0.033
6,115.37,-83.35000000000002,0.032,0.032,0.033
7,145.5,-96.58999999999997,0.034,0.033,0.046
8,168.23000000000002,-107.81,0.036,0.036,0.036
9,178.76,-112.08999999999997,0.031,0.032,0.016
10,183.25,-115.76999999999998,0.046,0.035,0.009
