temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.072,0.021,0.0
1,1.6599999999999682,19.27000000000001,0.082,0.024,0.039
2,1.9899999999999523,41.97999999999999,0.083,0.024,0.045
3,1.2999999999999545,70.28,0.076,0.025,0.057
4,3.259999999999991,108.44000000000003,0.067,0.037,0.066
5,0.6999999999999886,129.06000000000003,0.07,0.04,0.058
6,0.08999999999997499,152.15,0.07,0.037,0.046
7,0.8899999999999864,176.32000000000002,0.067,0.039,0.048
8,0.9899999999999523,194.77,0.069,0.041,0.037
9,1.329999999999984,208.73,0.07,0.037,0.028
10,1.169999999999959,217.03,0.068,0.037,0.017
