temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.058,0.021,0.0
1,-41.90999999999997,112.70000000000002,0.065,0.02,0.0
2,-43.329999999999984,125.92000000000002,0.08,0.027,0.027
3,-42.45999999999998,147.91,0.09,0.029,0.044
4,-43.60999999999996,162.8,0.089,0.026,0.03
5,-44.94,183.91000000000003,0.086,0.028,0.042
6,-44.74000000000001,205.18,0.088,0.034,0.036
7,-45.589999999999975,223.76999999999998,0.055,0.03,0.031
8,-47.0,239.24,0.062,0.037,0.046
9,-48.339999999999975,262.92,0.071,0.036,0.047
10,-46.95999999999998,285.27,0.065,0.036,0.045
11,-48.46999999999997,303.97,0.076,0.038,0.037
12,-47.56999999999999,318.07,0.071,0.034,0.028
13,-47.539999999999964,327.97,0.065,0.037,0.02
