temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.036,0.021,0.0
1,-5.0,-9.139999999999986,0.043,0.022,0.0
2,-19.360000000000014,-23.600000000000023,0.057,0.033,0.034
3,-40.039999999999964,-43.65999999999997,0.081,0.032,0.043
4,-56.120000000000005,-55.360000000000014,0.064,0.034,0.031
5,-70.14999999999998,-70.57999999999998,0.066,0.032,0.035
6,-86.34999999999991,-85.57999999999998,0.074,0.032,0.036
7,-102.57999999999993,-102.07,0.08,0.039,0.038
8,-119.74000000000001,-118.35000000000002,0.07,0.036,0.038
9,-138.10999999999996,-130.49,0.052,0.029,0.033
10,-154.23999999999995,-141.65999999999997,0.065,0.031,0.03
11,-165.93999999999994,-152.37,0.068,0.036,0.026
12,-171.41999999999996,-157.8,0.066,0.034,0.013
13,-178.60999999999996,-163.93,0.077,0.04,0.015
