temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.059,0.019,0.0
1,0.9900000000000091,17.77000000000001,0.067,0.024,0.036
2,-0.20999999999997954,37.19,0.069,0.024,0.039
3,0.2300000000000182,62.64999999999998,0.071,0.029,0.051
4,1.0500000000000114,97.89999999999998,0.077,0.028,0.071
5,0.7900000000000205,124.88,0.064,0.035,0.051
6,-0.8600000000000136,147.69,0.065,0.036,0.05
7,0.34000000000003183,168.45999999999998,0.062,0.035,0.042
8,0.4200000000000159,187.95,0.071,0.04,0.039
9,0.30000000000001137,203.48000000000002,0.071,0.037,0.031
10,1.6999999999999886,214.29000000000002,0.068,0.036,0.022
