temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.023,0.04,0.0
1,17.599999999999994,7.759999999999991,0.03,0.032,0.022
2,43.04999999999998,22.439999999999998,0.024,0.027,0.042
3,62.95999999999998,38.29000000000002,0.039,0.027,0.04
4,104.21999999999997,63.579999999999984,0.048,0.029,0.094
5,132.74,89.63,0.057,0.03,0.063
6,155.67000000000002,112.62,0.061,0.03,0.054
7,178.25,131.40000000000003,0.064,0.037,0.047
8,194.69,143.3,0.081,0.033,0.031
9,203.15999999999997,150.44,0.076,0.039,0.018
