temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.058,0.026,0.0
1,-1.7699999999999818,-14.579999999999984,0.059,0.03,0.029
2,0.07999999999998408,-31.960000000000036,0.078,0.04,0.035
3,1.6999999999999886,-50.870000000000005,0.065,0.035,0.038
4,-0.5799999999999841,-90.44999999999999,0.062,0.033,0.078
5,-1.0299999999999727,-116.62,0.072,0.032,0.052
6,-0.8600000000000136,-141.48000000000002,0.064,0.033,0.05
7,-1.509999999999991,-161.84,0.069,0.031,0.041
8,-1.829999999999984,-180.23000000000002,0.062,0.032,0.037
9,-3.1100000000000136,-191.76000000000002,0.059,0.035,0.023
