temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.06,0.019,0.0
1,-0.910000000000025,10.539999999999992,0.079,0.027,0.021
2,0.42999999999995,26.75,0.092,0.03,0.032
3,1.0699999999999932,45.91999999999999,0.087,0.029,0.038
4,1.2299999999999613,79.53999999999999,0.083,0.034,0.056
5,2.6899999999999977,101.68999999999997,0.064,0.037,0.036
6,1.6199999999999477,121.33000000000001,0.079,0.036,0.051
7,2.25,143.65,0.071,0.035,0.045
8,3.2799999999999727,169.18999999999997,0.067,0.038,0.051
9,4.7999999999999545,189.03,0.07,0.039,0.04
10,3.7199999999999704,202.62999999999997,0.079,0.041,0.027
11,3.6399999999999864,213.54999999999998,0.069,0.038,0.022
