temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.058,0.033,0.0
1,2.6200000000000045,-14.20999999999998,0.064,0.034,0.028
2,1.5500000000000114,-28.75,0.064,0.027,0.029
3,0.5600000000000023,-45.360000000000014,0.065,0.034,0.033
4,0.28000000000002956,-66.04000000000002,0.052,0.032,0.023
5,-0.6700000000000159,-78.30000000000001,0.034,0.035,0.025
6,2.019999999999982,-90.48000000000002,0.033,0.035,0.025
7,4.03000000000003,-104.51999999999998,0.038,0.037,0.028
8,7.090000000000032,-115.87,0.035,0.036,0.023
9,9.139999999999986,-125.46999999999997,0.035,0.034,0.019
10,11.629999999999995,-133.48000000000002,0.029,0.028,0.016
11,13.470000000000027,-138.73000000000002,0.038,0.039,0.011
