temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.103,0.045,0.0
1,10.330000000000013,-12.379999999999995,0.097,0.047,0.023
2,19.319999999999993,-23.610000000000014,0.07,0.037,0.021
3,28.539999999999992,-34.03000000000003,0.066,0.028,0.024
4,47.97,-52.629999999999995,0.063,0.034,0.04
5,58.94,-66.71000000000004,0.04,0.029,0.022
6,73.98999999999998,-75.27000000000004,0.031,0.032,0.025
7,89.72,-83.92000000000002,0.03,0.033,0.026
8,102.69000000000003,-91.42000000000002,0.032,0.032,0.022
9,115.97999999999999,-98.61000000000001,0.029,0.032,0.022
10,126.04999999999998,-104.79000000000002,0.03,0.032,0.018
11,137.98,-113.16000000000003,0.041,0.03,0.024
12,146.53,-116.78000000000003,0.06,0.032,0.017
13,152.48,-121.98000000000002,0.074,0.037,0.02
