temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.065,0.036,0.0
1,-12.779999999999973,-10.870000000000005,0.055,0.031,0.027
2,-26.519999999999982,-22.97999999999996,0.053,0.026,0.03
3,-49.06999999999999,-38.879999999999995,0.057,0.028,0.038
4,-84.88,-59.93000000000001,0.032,0.03,0.056
5,-119.09999999999997,-76.62,0.033,0.03,0.054
6,-142.64999999999998,-89.38,0.029,0.032,0.04
7,-162.07999999999998,-99.38999999999999,0.034,0.038,0.04
8,-184.2,-111.78999999999996,0.036,0.049,0.038
9,-191.29999999999998,-202.58999999999997,0.033,0.045,0.0
10,-206.92999999999998,-119.82999999999998,0.033,0.046,0.033
11,-199.07999999999998,-200.40999999999997,0.036,0.046,0.011
12,-232.01,-128.46999999999997,0.053,0.053,0.036
13,-213.18999999999997,-200.64999999999998,0.046,0.042,0.018
14,-198.12999999999997,-214.26,0.173,0.032,0.0
