temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.027,0.0
1,-17.120000000000005,4.159999999999968,0.053,0.028,0.022
2,-30.560000000000002,1.7799999999999727,0.039,0.025,0.017
3,-52.43000000000001,-3.259999999999991,0.051,0.036,0.029
4,-75.05000000000001,4.0,0.035,0.029,0.034
5,-107.38,-2.1999999999999886,0.049,0.036,0.042
6,-133.77000000000004,-0.9300000000000068,0.049,0.027,0.033
7,-163.27,0.060000000000002274,0.036,0.033,0.037
8,-186.97000000000003,-1.9800000000000182,0.031,0.032,0.033
9,-209.99,-2.7800000000000296,0.039,0.027,0.032
10,-227.66000000000003,1.9300000000000068,0.052,0.026,0.025
11,-240.71000000000004,6.1299999999999955,0.066,0.021,0.019
12,-249.05,9.930000000000007,0.06,0.025,0.014
