temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.038,0.038,0.0
1,-12.080000000000041,3.6100000000000136,0.034,0.032,0.017
2,-20.230000000000018,7.03000000000003,0.03,0.032,0.012
3,-42.23000000000002,15.980000000000018,0.028,0.032,0.033
4,-60.81000000000003,23.58000000000004,0.036,0.028,0.029
5,-75.18,29.230000000000018,0.035,0.024,0.026
6,-91.24000000000001,39.129999999999995,0.053,0.031,0.037
7,-109.00000000000003,53.660000000000025,0.07,0.03,0.043
8,-125.32000000000002,71.02000000000004,0.068,0.03,0.04
9,-140.13000000000002,85.63,0.067,0.03,0.035
10,-156.75000000000003,103.05000000000001,0.072,0.03,0.041
11,-169.26000000000002,117.17000000000002,0.069,0.031,0.032
12,-179.94,126.18,0.083,0.038,0.023
