temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.031,0.033,0.0
1,-16.94999999999999,7.539999999999964,0.024,0.024,0.026
2,-36.79000000000002,13.659999999999968,0.022,0.023,0.028
3,-58.72,23.21999999999997,0.028,0.031,0.033
4,-76.89000000000001,32.389999999999986,0.023,0.022,0.029
5,-114.42000000000002,53.339999999999975,0.061,0.024,0.0
6,-133.63,72.76999999999998,0.079,0.028,0.046
7,-153.48000000000002,89.58999999999997,0.08,0.031,0.042
8,-167.96,105.25,0.078,0.03,0.036
9,-179.53000000000003,120.0,0.071,0.031,0.033
10,-187.69,127.11000000000001,0.074,0.035,0.018
