temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.117,0.046,0.0
1,6.030000000000001,-10.170000000000016,0.106,0.047,0.022
2,25.480000000000018,-35.98000000000002,0.096,0.042,0.028
3,38.099999999999994,-52.80000000000001,0.072,0.034,0.028
4,51.48000000000002,-63.58000000000004,0.048,0.037,0.021
5,64.06,-71.92000000000002,0.037,0.034,0.023
6,78.34,-81.69,0.039,0.035,0.026
7,91.88,-87.19,0.029,0.028,0.02
8,112.84000000000003,-100.24000000000001,0.032,0.027,0.037
9,126.5,-107.41000000000003,0.031,0.029,0.022
10,144.18,-117.09000000000003,0.039,0.032,0.035
11,156.05,-124.25,0.068,0.029,0.038
12,162.48000000000002,-135.82,0.09,0.034,0.026
13,183.10000000000002,-212.75000000000003,0.052,0.017,0.0
