temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.079,0.032,0.0
1,14.079999999999984,-8.110000000000014,0.074,0.03,0.023
2,40.639999999999986,-9.220000000000027,0.029,0.029,0.028
3,63.66,-7.310000000000002,0.023,0.024,0.029
4,103.56,-8.300000000000011,0.032,0.025,0.05
5,128.96999999999997,-7.2900000000000205,0.035,0.03,0.032
6,164.45,-3.1999999999999886,0.035,0.025,0.045
7,187.12,-2.269999999999982,0.035,0.025,0.028
8,211.08999999999997,-1.6999999999999886,0.043,0.031,0.03
9,230.45,-1.3999999999999773,0.053,0.027,0.024
10,249.21999999999997,-0.07999999999998408,0.065,0.027,0.024
