temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.051,0.038,0.0
1,-9.75,0.8400000000000318,0.037,0.037,0.012
2,-17.789999999999964,3.9600000000000364,0.037,0.04,0.012
3,-34.92999999999995,9.139999999999986,0.034,0.036,0.024
4,-62.5,18.100000000000023,0.029,0.027,0.039
5,-87.09999999999997,25.819999999999993,0.036,0.031,0.036
6,-115.41999999999999,36.22000000000003,0.041,0.022,0.046
7,-144.61999999999998,50.04000000000002,0.081,0.033,0.069
8,-181.45,88.57,0.059,0.025,0.09
9,-205.87999999999997,111.56,0.053,0.021,0.055
10,-228.26,127.48000000000002,0.075,0.033,0.044
11,-249.65999999999997,139.57999999999998,0.081,0.043,0.036
12,-296.65999999999997,84.15000000000003,0.069,0.028,0.0
