temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.054,0.029,0.0
1,-14.310000000000002,-18.849999999999966,0.072,0.029,0.042
2,-27.46999999999997,-31.409999999999968,0.067,0.033,0.03
3,-48.110000000000014,-52.02999999999997,0.043,0.034,0.034
4,-69.54000000000002,-62.56999999999999,0.036,0.032,0.034
5,-92.01999999999998,-73.39999999999998,0.029,0.032,0.035
6,-114.25,-84.44,0.031,0.028,0.035
7,-136.57999999999998,-96.62,0.031,0.032,0.039
8,-150.34,-105.42000000000002,0.029,0.039,0.029
9,-157.62,-109.59999999999997,0.027,0.042,0.014
